Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
2023-11-01,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,10277,0,0,348,0,0,273,0,0,4,0,0,0,0,0,0
2023-11-01,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5486,0,5827,0,0,0,3860,0,159,0,0,0,501,5,1823,0,0,215
2023-11-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6040,0,0,0,0,0,1267,0,0,0,0,0,0,0,957,0,0,387
2023-11-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,10981,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
2023-11-01,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5236,0,5014,0,0,241,2685,0,310,0,0,1,424,126,2264,0,0,1514
2023-11-01,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12188,3780,6227,0,0,305,6000,36,726,0,0,0,779,104,3642,4,0,1094
2023-11-01,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7939,0,2805,123,0,126,4334,0,25,56,0,0,751,437,2199,0,0,1600
2023-11-01,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12899,0,4803,1,0,0,5272,0,0,0,0,0,549,504,1475,0,0,135
2023-11-01,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,24309,0,7154,0,0,0,12245,0,244,0,0,0,1386,848,6990,0,383,1901
2023-11-01,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8426,0,816,0,0,865,5028,0,21,0,0,0,580,128,2057,0,0,480
2023-11-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4710,0,703,163,0,31,1695,0,0,41,0,0,450,46,1292,0,0,493
2023-11-01,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
2023-11-01,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10626,801,4270,0,0,1810,5203,0,387,0,0,0,280,56,1857,0,0,288
2023-11-01,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9348,0,4639,153,0,623,3902,0,70,26,0,0,2999,142,3481,0,0,1818
2023-11-01,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9238,0,0,334,0,0,4687,0,0,0,0,0,1332,0,1973,0,0,146
2023-11-01,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12200,1867,414,1530,0,97,6046,0,18,711,0,6,996,0,4040,136,3,4200
2023-11-01,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,1851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-11-01,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,8409,0,6649,320,0,1315,3234,0,1139,85,0,0,396,766,2163,0,0,1097
2023-11-01,Y04538,NHS ENGLAND SOUTH EAST ,BRACKNELL URGENT CARE CENTRE WIC,0,0,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9057,543,2072,105,0,31,4388,13,46,28,0,4,293,836,1931,0,0,1415
2023-11-01,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7336,0,7719,0,0,0,4079,0,303,0,0,0,391,236,1918,0,96,548
2023-11-01,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,18056,0,2166,780,0,194,3250,0,50,61,0,10,1078,105,5655,0,0,1108
2023-11-01,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15318,1883,295,508,0,0,9264,325,10,304,0,0,700,977,3958,0,0,3803
2023-11-01,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,7544,0,0,208,0,0,486,0,0,51,0,0,0,0,0,0
2023-11-01,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,7141,0,1071,251,0,105,3091,0,212,112,0,18,719,37,2462,0,332,689
2023-11-01,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2611,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0
2023-11-01,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2665,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0
2023-11-01,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5922,0,2725,282,0,2,2836,0,32,83,0,0,673,143,2045,0,0,1152
2023-11-01,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12830,308,0,216,1,0,3405,0,0,27,0,0,312,638,2042,6,0,158
2023-10-01,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,3397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,2014,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0
2023-10-01,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,9657,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
2023-10-01,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,2150,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-10-01,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,4107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,2012,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
2023-10-01,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,984,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
2023-10-01,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11808,1337,5679,429,0,1190,5033,14,136,177,0,14,914,1,4518,18,0,1170
2023-10-01,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
2023-10-01,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6540,0,1215,123,0,0,2507,0,0,35,0,0,624,332,1665,0,0,469
2023-10-01,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,5,556
2023-10-01,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,2806,0,0,0,0,0,73,0,0,0,0,0,0,0,0,166
2023-10-01,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9751,1165,3405,1,0,0,4191,0,160,1,0,0,325,338,3948,786,0,1096
2023-10-01,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1790,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2023-10-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,2092,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2418,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
2023-10-01,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
2023-10-01,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4699,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0
2023-10-01,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8304,0,0,456,0,0,3006,0,0,0,0,0,385,2,2688,0,0,534
2023-10-01,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2023-10-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,12246,0,0,0,0,0,1313,0,0,0,0,0,0,0,0,84
2023-10-01,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,2818,0,0,20,0,0,31,0,0,0,0,0,0,0,0,0
2023-10-01,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,2259,0,0,54,0,0,44,0,0,0,0,0,0,0,0,0
2023-10-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5549,286,20,490,0,0,2832,0,0,0,0,0,408,142,1383,0,0,649
2023-10-01,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4285,316,1608,262,0,0,1736,0,0,99,0,0,456,3,1305,0,0,806
2023-10-01,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1047,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
2023-10-01,Y04538,NHS ENGLAND SOUTH EAST ,BRACKNELL URGENT CARE CENTRE WIC,0,0,2193,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0
2023-10-01,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2422,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5491,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0
2023-10-01,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2023-10-01,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,56
2023-10-01,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8036,0,391,12,0,0,2371,0,0,0,0,0,312,0,2222,0,0,788
2023-10-01,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,4083,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0
2023-10-01,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5395,0,0,0,0,0,1356,0,0,0,0,0,0,0,960,0,0,230
2023-10-01,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1018,0,0,36,0,0,1,0,0,2,0,0,0,0,0,0
2023-10-01,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,14971,0,0,0,0,0,5076,0,0,0,0,0,1455,3,2975,0,0,687
2023-10-01,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,17051,0,6310,124,0,22,7313,0,579,4,0,1,2461,75,3766,0,140,940
2023-10-01,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6132,0,0,1916,0,0,1,0,0,0,0,0,0,0,0,0
2023-10-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,22398,0,0,0,0,0,8895,0,0,0,0,0,2125,3,6265,0,0,295
2023-10-01,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4455,0,0,56,0,28,2109,0,0,0,0,0,267,136,994,0,0,215
2023-10-01,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6631,0,1658,0,0,0,2315,0,32,0,0,0,767,31,970,0,0,36
2023-10-01,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10162,0,0,0,0,0,3590,0,0,0,0,0,767,469,3118,0,0,832
2023-10-01,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,6619,0,0,0,0,0,18,0,0,0,0,0,0,0,0,26
2023-10-01,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
2023-10-01,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8573,0,10276,231,0,228,4221,0,62,78,0,0,504,813,2710,0,0,1529
2023-10-01,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,8405,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0
2023-10-01,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1474,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
2023-10-01,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5356,0,0,887,0,0,5,0,0,4,0,0,0,0,0,0
2023-10-01,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,164,0,0,1603,0,0,0,0,0,1,0,0,0,0,0,0
2023-10-01,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,83,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,51,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,892,0,0,1552,0,0,0,0,0,1,0,0,0,0,0,0
2023-10-01,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,62,0,0,332,0,0,1,0,0,0,0,0,0,0,0,0
2023-10-01,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-10-01,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,15469,2445,0,0,0,0,6186,134,0,0,0,0,1341,276,5170,7,0,1562
2023-10-01,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9189,0,2988,0,0,0,3293,0,0,0,0,0,964,70,2980,0,101,1599
2023-10-01,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4854,0,410,242,0,19,528,0,0,27,0,0,16,0,1097,0,0,79
2023-10-01,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12636,0,4548,57,0,401,5877,0,468,23,0,23,492,802,3074,0,104,1417
2023-10-01,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,11785,0,3434,1062,0,64,5705,0,25,368,0,0,1005,86,3775,0,0,2237
2023-10-01,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13760,493,8032,676,0,338,7496,0,262,318,0,6,926,1057,6122,0,0,2985
2023-10-01,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,13444,0,6826,0,0,853,4247,0,520,0,0,0,928,142,5952,0,0,906
2023-10-01,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5236,0,5054,0,0,258,2698,0,307,0,0,2,371,149,2205,0,0,1473
2023-10-01,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11308,0,3573,0,0,0,3581,0,47,0,0,0,758,0,2976,0,0,364
2023-10-01,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5743,0,0,0,0,0,42,0,0,0,0,0,0,0,11,0,191
2023-10-01,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10395,0,0,26,0,0,1725,0,0,0,0,0,167,32,1756,0,0,340
2023-10-01,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12958,1622,5772,0,0,772,5415,116,0,0,0,0,626,52,3668,19,0,2835
2023-10-01,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4701,0,11231,0,0,0,2461,0,46,0,0,0,177,0,1710,0,621,2064
2023-10-01,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,11233,0,0,0,0,0,6043,0,0,0,0,0,1068,521,3543,0,0,1905
2023-10-01,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,18051,0,2247,894,0,157,3194,0,4,68,0,0,876,42,5717,0,0,958
2023-10-01,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1436,0,0,0,0,0,12,0,0,0,0,0,0,0,32,0
2023-10-01,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,11964,0,8710,0,0,0,4549,0,784,0,0,0,279,1196,3474,0,79,1843
2023-10-01,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,3511,0,0,150,0,0,200,0,0,3,0,0,0,0,0,0
2023-10-01,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,5028,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2023-10-01,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,24973,1610,2027,1685,0,397,10235,5,139,503,0,10,1695,985,8026,22,50,1363
2023-10-01,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7303,0,0,559,0,0,192,0,0,1,0,0,0,0,0,0
2023-10-01,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3908,0,0,0,0,0,737,0,0,0,0,0,0,0,0,0
2023-10-01,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0,0,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2702,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0
2023-10-01,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1570,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
2023-10-01,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5580,0,0,337,0,0,230,0,0,65,0,0,0,0,0,0
2023-10-01,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2537,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0
2023-10-01,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2752,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0
2023-10-01,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,3270,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2
2023-10-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31211,0,1658,733,0,52,11094,0,52,194,0,0,3313,41,8689,0,135,1334
2023-10-01,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5649,0,6151,0,0,0,3540,0,176,0,0,0,819,42,1797,0,0,417
2023-10-01,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8598,0,4192,364,0,152,3743,0,206,70,0,0,1183,170,3569,0,0,784
2023-10-01,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8234,0,5010,501,0,130,3035,0,139,191,0,0,592,0,2204,0,0,403
2023-10-01,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5906,0,11340,0,0,0,3201,0,514,0,0,0,425,693,2039,0,48,1032
2023-10-01,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10219,0,5653,668,0,318,6123,0,159,357,0,48,850,449,2991,0,23,507
2023-10-01,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11931,1304,0,252,0,0,5061,69,0,116,0,0,561,7,3478,14,0,1461
2023-10-01,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,14670,0,0,0,0,0,5755,0,0,0,0,0,672,996,4501,0,0,583
2023-10-01,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14749,0,8198,78,0,1128,8431,0,460,26,0,164,1543,827,3660,0,0,527
2023-10-01,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8772,0,0,0,0,0,3506,0,0,0,0,0,295,310,981,0,0,74
2023-10-01,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7610,0,5286,0,0,0,4175,0,48,0,0,0,1180,310,2320,0,0,943
2023-10-01,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12053,0,11568,66,0,0,6538,0,407,28,0,0,556,1079,4523,0,451,1638
2023-10-01,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21589,1874,0,0,0,0,10526,96,0,0,0,0,1484,1330,5526,3,0,3263
2023-10-01,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,9054,0,0,748,0,0,3814,0,0,248,0,0,1013,330,2766,0,0,756
2023-10-01,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,9305,0,2233,723,0,968,3908,0,49,0,0,0,271,2,3389,0,0,643
